Country_A,Country_B,Conflict_Type,Year,Duration_Days,Military_Deaths_A,Military_Deaths_B,Civilian_Deaths,Economic_Loss_USD_Billions,Temperature_Avg_C,Rainfall_mm,Terrain_Type,Population_A_Millions,Population_B_Millions,GDP_A_Billions,GDP_B_Billions,Alliance_A,Alliance_B,Weapons_Used,Air_Strikes,Naval_Battles,Sanctions,Refugees_Millions,Ceasefire,Outcome,Latitude,Longitude,Climate_Zone,Resource_Dispute,UN_Involvement,conflict_type_valid,Conflict_Type_Valid,Year_Valid,Population_Valid,GDP_Valid,Conflict_Coordinates_Valid,On_Land,Land_Valid,Total_Deaths,Civilian_Ratio,Military_Deaths_Ratio_A,Military_Deaths_Ratio_B,Civilian_Deaths_IF_Label,Military_Deaths_IF_Label,Civ_Deaths_Valid,Mil_Deaths_Valid,Total_Deaths_Valid,GDP_Loss_Ratio,GDP_IF_Label,GDP_Loss_IF_Label,GDP_IF_Valid,GDP_Loss_IF_Valid,GDP_LOF_Label,GDP_Loss_LOF_Label,GDP_LOF_Valid,GDP_Loss_LOF_Valid,Coords_IF_Label,Coords_IF_Valid,DBSCAN_Cluster,Coords_DBSCAN_Valid,Total_Deaths_DBSCAN_Cluster,Total_Deaths_DBSCAN_Valid
China,France,Cold Conflict,1956,1682,43802,5023,25938,376.75,-8.9,2814.0,Desert,218.7,14.1,18232.2,8863.3,,Regional,Conventional,4032,16,No,3.67,Yes,Victory_B,5.428,-148.123,Polar,Land,0,1,0,1,1,0,0,0,0,74763,0.3469363187673047,200.28349336991315,356.2411347517731,1,1,1,1,1,0.013904522891255005,1,1,1,1,1,1,1,1,1,1,27,1,0,1
Ukraine,Germany,Proxy War,2004,564,32180,39335,158613,122.98,1.3,1959.9,Forest,271.6,272.0,9235.6,14638.2,NATO,NATO,Cyber,344,147,No,12.79,Yes,Victory_B,-74.622,31.746,Tropical,Water,0,1,0,1,0,0,0,1,1,230128,0.6892381631092261,118.48306332842414,144.6139705882353,1,1,1,1,1,0.005151253675577411,1,1,1,1,1,1,1,1,1,1,132,1,0,1
Iran,France,Proxy War,2011,1596,10365,21425,163474,336.97,-5.9,2911.4,Urban,915.1,761.3,5273.6,3233.4,,Regional,Nuclear,3082,44,Yes,1.96,No,Victory_A,48.593,99.914,Polar,Oil,0,1,0,1,0,0,0,1,1,195264,0.8371947722058342,11.326630969292973,28.142650729016157,1,1,1,1,1,0.03961090866345363,1,1,1,1,1,1,1,1,1,1,0,1,0,1
Canada,USA,Skirmish,2022,546,49207,28049,152798,21.71,5.1,1740.4,Plains,151.0,306.1,3453.8,4020.2,NATO,Regional,Conventional,4431,110,Yes,15.13,No,Stalemate,-84.099,175.253,Arid,Oil,0,1,0,1,1,0,0,0,0,230054,0.6641831917723665,325.87417218543044,91.63345311989545,1,1,1,1,1,0.002904736419587905,1,1,1,1,1,1,1,1,-1,0,21,1,0,1
India,USA,Proxy War,2004,96,32252,22921,65886,418.93,24.8,2463.6,Plains,1089.8,1070.7,19062.8,13346.6,,NATO,Conventional,1701,49,No,14.53,Yes,Victory_B,24.197,-64.699,Tropical,Land,0,1,0,1,1,0,0,0,0,121059,0.5442470200480757,29.594420994677925,21.40749042682357,1,1,1,1,1,0.01292618808123569,1,1,1,1,1,1,1,1,1,1,3,1,0,1
Ukraine,Brazil,Civil War,1985,989,27824,6176,168585,84.9,22.2,2439.3,Forest,82.5,437.7,11331.4,16018.6,,NATO,Mixed,4700,178,No,0.09,Yes,Victory_B,-11.998,-124.155,Tropical,Land,0,1,0,0,0,0,0,0,0,202585,0.8321692129229706,337.26060606060605,14.110121087502856,1,1,1,1,1,0.0031042047531992687,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Brazil,Israel,Civil War,1973,1113,30724,22132,110528,348.71,17.5,1012.0,Forest,155.5,411.8,5806.8,13940.2,Regional,,Conventional,3846,119,No,15.84,No,Stalemate,-56.915,-48.276,Polar,,0,1,0,1,1,0,0,0,0,163384,0.6764921901777408,197.58199356913184,53.74453618261292,1,1,1,1,1,0.017658884893907933,1,1,1,1,1,1,1,1,1,1,41,1,0,1
Israel,Israel,Proxy War,1993,828,34219,8101,49040,112.32,28.4,2892.1,Plains,608.8,2.3,22991.5,13989.6,,Regional,Mixed,4016,199,No,3.28,Yes,Victory_A,4.15,-173.051,Arid,Water,0,1,0,1,1,0,0,0,0,91360,0.5367775831873906,56.20729303547964,3522.1739130434785,1,-1,1,0,1,0.0030372271241255666,1,1,1,1,1,1,1,1,1,1,27,1,0,1
Turkey,China,Skirmish,1966,1946,40058,15403,86594,34.32,2.7,65.8,Forest,531.5,378.9,9758.5,18559.8,Regional,Regional,Cyber,295,160,Yes,2.19,Yes,Victory_A,50.571,-32.842,Tropical,Oil,0,1,0,1,1,0,0,0,0,142055,0.6095807961704973,75.36782690498589,40.651887041435735,1,1,1,1,1,0.0012119371572446086,1,1,1,1,1,1,1,1,1,1,26,1,0,1
Japan,Ukraine,Skirmish,1951,231,29489,16557,63677,240.8,29.8,2306.1,Forest,1385.6,305.5,13591.9,22561.2,,,Nuclear,2748,97,Yes,10.0,No,Victory_B,-15.566,149.252,Arid,Water,0,1,0,0,0,0,0,0,1,109723,0.5803432279467386,21.28247690531178,54.196399345335514,1,1,1,1,1,0.006660562994597974,1,1,1,1,1,1,1,1,1,1,23,1,0,1
France,Canada,Skirmish,1962,968,16750,41543,151343,84.73,8.0,2896.7,Urban,1353.6,481.2,21446.4,9696.1,NATO,NATO,Cyber,4483,115,No,11.8,No,Stalemate,-23.812,-110.034,Arid,Water,0,1,0,1,0,0,0,0,0,209636,0.7219323017039058,12.374408983451538,86.33208645054032,1,1,1,1,1,0.0027207192743036045,1,1,1,1,1,1,1,1,1,1,45,1,0,1
USA,Australia,War,1980,275,26114,12403,128395,364.75,8.0,1016.7,Desert,266.4,207.6,20836.0,13428.0,NATO,Regional,Mixed,1496,122,No,2.06,No,Victory_A,-64.357,-8.021,Tropical,Water,0,1,0,1,1,0,0,0,0,166912,0.7692376821319018,98.02552552552554,59.74470134874759,1,1,1,1,1,0.010645283679663787,1,1,1,1,1,1,1,1,1,1,43,1,0,1
Russia,Japan,Proxy War,1977,246,10985,15228,72893,118.86,8.2,1944.3,Mountain,1325.4,832.9,15952.5,22326.7,Regional,,Cyber,3079,28,Yes,6.09,No,Stalemate,17.024,26.142,Tropical,Land,0,1,0,0,0,0,0,1,1,99106,0.7355054184408613,8.288063980685076,18.283107215752192,1,1,1,1,1,0.003105080565947042,1,1,1,1,1,1,1,1,1,1,34,1,0,1
Israel,France,Skirmish,2009,111,7534,18380,182435,171.3,-5.6,1686.7,Plains,969.5,335.0,22216.7,11612.3,,Regional,Nuclear,1567,149,Yes,8.16,No,Victory_B,59.042,-115.233,Tropical,Water,0,1,0,1,0,0,0,1,1,208349,0.8756221532140783,7.771015987622486,54.865671641791046,1,1,1,1,1,0.005063702740252447,1,1,1,1,1,1,1,1,1,1,19,1,0,1
Ukraine,Germany,Civil War,1976,234,30128,39527,29301,283.76,33.9,2284.5,Mountain,573.0,1164.6,23802.9,11134.3,Regional,Regional,Cyber,1975,194,Yes,18.87,No,Victory_A,11.041,-61.162,Polar,,0,1,0,0,0,0,0,0,1,98956,0.29610129754638426,52.57940663176265,33.94040872402542,1,1,1,1,1,0.00812200176316362,1,1,1,1,1,1,1,1,1,1,3,1,0,1
Iran,USA,Cold Conflict,1964,1302,1122,31744,177708,142.56,-3.8,2598.5,Plains,1035.7,399.1,23378.5,19165.2,NATO,,Conventional,4132,2,Yes,5.03,No,Stalemate,-60.284,148.089,Tropical,Water,0,1,0,0,0,0,0,0,0,210574,0.8439218517005899,1.0833252872453412,79.5389626659985,1,1,1,1,1,0.003350907419900009,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
Japan,USA,Cold Conflict,1982,1501,24431,38114,74468,189.06,5.3,1809.1,Plains,1260.3,296.0,8731.7,21933.8,,Regional,Nuclear,4278,5,No,5.21,Yes,Stalemate,29.021,-73.538,Tropical,Land,0,1,0,1,1,0,0,0,0,137013,0.5435104698094342,19.385067047528366,128.76351351351352,1,1,1,1,1,0.006165234546966461,1,1,1,1,1,1,1,1,1,1,105,1,0,1
Turkey,China,Skirmish,1969,417,2137,7067,185006,407.83,4.4,2447.7,Desert,253.0,80.4,9935.3,18444.4,Regional,,Cyber,4165,167,Yes,13.19,Yes,Victory_B,-84.574,48.731,Temperate,Land,0,1,0,1,1,0,0,1,0,194210,0.952608001647701,8.446640316205533,87.89800995024875,1,1,1,1,1,0.014370483127023893,1,1,1,1,1,1,1,1,1,1,18,1,0,1
Ukraine,Germany,Cold Conflict,1991,678,8856,6761,52670,89.69,-6.6,936.9,Plains,275.2,1036.1,6020.2,2512.1,NATO,,Nuclear,236,75,No,14.54,No,Victory_A,60.85,-130.697,Temperate,Water,0,1,0,1,0,0,0,1,1,68287,0.7713034691815426,32.18023255813954,6.525431908116977,1,1,1,1,1,0.010511819790677779,1,1,1,1,1,1,1,1,1,1,14,1,0,1
USA,Iran,Cold Conflict,1961,1152,46426,12516,10090,41.19,-3.1,685.8,Plains,572.8,712.0,20922.4,11624.6,NATO,Regional,Cyber,463,196,No,0.22,Yes,Victory_B,75.869,61.152,Polar,,0,1,0,0,0,0,0,1,1,69032,0.14616409780971143,81.05097765363129,17.578651685393258,1,1,1,1,1,0.0012655544289796295,1,1,1,1,1,1,1,1,1,1,32,1,0,1
Japan,Germany,War,2022,1261,17543,610,177000,164.25,-8.0,1292.0,Desert,237.7,160.2,3054.4,5307.1,,Regional,Conventional,4286,4,Yes,2.68,No,Victory_B,17.467,-79.508,Polar,Oil,0,1,0,1,0,0,0,0,0,195153,0.9069806766998202,73.80311316785865,3.8077403245942576,1,1,1,1,1,0.019643604616396578,1,1,1,1,1,1,1,1,1,1,65,1,0,1
Brazil,China,Civil War,1972,803,34292,41482,137091,212.25,3.2,2033.2,Forest,505.2,310.6,8883.5,7940.5,,NATO,Mixed,929,2,No,7.15,No,Victory_A,68.72,-96.745,Temperate,Oil,0,1,0,1,1,0,0,0,1,212865,0.6440279050102178,67.87806809184481,133.55441081777204,1,1,1,1,1,0.012615905848787447,1,1,1,1,1,1,1,1,1,1,46,1,0,1
USA,USA,Civil War,2021,619,4223,35300,13212,271.38,29.0,561.7,Mountain,904.3,1398.2,253.2,11724.2,,NATO,Cyber,1886,3,No,12.64,No,Stalemate,-74.789,-135.301,Polar,,0,1,1,1,0,1,0,1,1,52735,0.250535697354698,4.669910427955325,25.246745816049206,1,1,1,1,0,0.02265767194883697,1,1,1,1,-1,1,0,1,1,1,113,1,0,1
Germany,Canada,War,1963,1152,16703,2006,65485,186.27,5.3,2041.1,Plains,1138.1,1128.6,14870.2,5546.0,Regional,Regional,Nuclear,3911,190,No,2.68,Yes,Stalemate,-48.898,-163.143,Temperate,Land,0,1,0,1,0,0,0,0,0,84194,0.7777870157018315,14.676214743871366,1.777423356370725,1,1,1,1,1,0.009123637111705411,1,1,1,1,1,1,1,1,1,1,-1,0,0,1
UK,UK,War,1974,707,505,25634,118554,394.98,-4.4,1182.3,Desert,423.4,490.5,16463.0,12903.2,Regional,NATO,Cyber,4412,4,No,7.14,No,Stalemate,-32.893,168.429,Temperate,Water,0,1,0,1,0,0,0,0,0,144693,0.8193485517613154,1.1927255550307039,52.26095820591233,1,1,1,1,1,0.013450156983198371,1,1,1,1,1,1,1,1,1,1,66,1,0,1
Germany,UK,Cold Conflict,1980,851,42697,48422,74717,19.76,19.1,2386.7,Plains,395.1,760.0,6232.2,16085.5,,NATO,Mixed,717,188,Yes,1.6,No,Victory_A,49.17,-30.994,Arid,Oil,0,1,0,1,0,0,0,0,0,165836,0.45054752888395766,108.06631232599341,63.713157894736845,1,1,1,1,1,0.0008853958965305565,1,1,1,1,1,1,1,1,1,1,26,1,0,1
Canada,China,Proxy War,2003,1418,18802,16548,128708,215.94,34.8,110.5,Desert,1091.9,583.0,18420.9,21873.7,,,Conventional,657,56,Yes,11.42,Yes,Victory_B,-2.837,99.942,Polar,Oil,0,1,0,1,1,0,0,0,0,164058,0.7845274232283704,17.219525597582194,28.384219554030874,1,1,1,1,1,0.005359030738610136,1,1,1,1,1,1,1,1,1,1,70,1,0,1
Ukraine,Germany,Cold Conflict,1954,475,42819,37796,5087,191.19,0.5,2003.9,Mountain,534.1,51.9,9544.6,5294.4,,Regional,Conventional,1212,98,Yes,8.53,No,Stalemate,-27.297,151.232,Tropical,Water,0,1,0,0,1,0,0,1,1,85702,0.0593568411472311,80.17038007863695,728.2466281310212,1,1,1,1,1,0.012884291394298806,1,1,1,1,1,1,1,1,1,1,23,1,0,1
Israel,Japan,War,1962,655,26350,4810,60576,323.82,2.6,1949.5,Urban,1146.0,1090.4,7799.7,7771.0,NATO,NATO,Mixed,3821,169,No,15.76,Yes,Stalemate,-61.547,-106.553,Temperate,Oil,0,1,0,1,0,0,0,0,0,91736,0.6603296415801866,22.99301919720768,4.411225238444607,1,1,1,1,1,0.02079675287559326,1,1,1,1,1,1,1,1,1,1,53,1,0,1
Israel,China,Civil War,1977,395,41851,44408,87964,483.14,33.7,2822.8,Forest,1390.7,1004.1,23904.6,10151.0,,NATO,Conventional,4052,82,No,11.48,Yes,Victory_A,55.916,133.145,Arid,Oil,0,1,0,1,1,0,0,1,1,174223,0.5048931541759699,30.093478104551664,44.22667065033363,1,1,1,1,1,0.01418680040874335,1,1,1,1,1,1,1,1,1,1,49,1,0,1
Israel,Canada,Cold Conflict,1992,111,21542,38992,145815,255.24,-2.0,2140.1,Urban,1371.6,572.9,14721.4,5621.4,Regional,NATO,Cyber,2270,183,Yes,13.18,No,Victory_A,-86.306,74.889,Arid,Land,0,1,0,1,0,0,0,1,0,206349,0.7066426297195528,15.705745115193935,68.06074358526794,1,1,1,1,1,0.01254694535658808,1,1,1,1,1,-1,1,0,1,1,38,1,0,1
Turkey,China,Proxy War,1996,90,17793,40705,92212,493.44,13.0,2388.9,Desert,928.1,1184.4,6315.5,8307.7,NATO,Regional,Nuclear,757,199,No,13.42,No,Victory_B,-29.291,28.072,Temperate,Oil,0,1,0,1,1,0,0,1,1,150710,0.6118505739499701,19.17142549294257,34.367612293144205,1,1,1,1,1,0.03374364024290169,1,1,1,1,1,1,1,1,1,1,34,1,0,1
UK,Russia,Cold Conflict,2020,763,24105,15683,59140,151.19,0.8,2713.8,Plains,525.9,749.1,24581.2,22084.9,,,Cyber,3478,155,Yes,11.79,Yes,Victory_B,-46.3,111.268,Polar,Oil,0,1,0,1,0,0,0,0,0,98928,0.5978085071971535,45.83571021106675,20.93578961420371,1,1,1,1,1,0.003239825055018525,1,1,1,1,-1,1,0,1,1,1,37,1,0,1
Germany,Israel,Skirmish,1987,1304,44893,17284,133573,15.53,32.0,2025.2,Forest,92.6,92.2,9694.9,3475.0,Regional,Regional,Mixed,1230,54,Yes,0.32,No,Stalemate,-66.778,-140.161,Temperate,Land,0,1,0,1,0,0,0,0,0,195750,0.6823652618135376,484.805615550756,187.46203904555313,1,1,1,1,1,0.001179204094184466,1,1,1,1,1,1,1,1,1,1,88,1,0,1
UK,France,Cold Conflict,2016,1357,37797,24953,65610,82.92,34.2,870.5,Mountain,1033.5,363.9,16199.3,11099.3,NATO,,Cyber,2973,165,No,16.64,No,Stalemate,-59.033,-85.104,Polar,Oil,0,1,0,1,0,0,0,0,0,128360,0.5111405422249922,36.57184325108853,68.5710359989008,1,1,1,1,1,0.003037518407537383,1,1,1,1,1,1,1,1,1,1,73,1,0,1
Australia,Germany,War,2011,1248,29088,6209,137084,197.62,26.7,2609.3,Forest,1369.2,647.0,18099.1,7781.1,NATO,NATO,Cyber,2447,22,Yes,18.33,No,Victory_A,-1.117,-132.822,Temperate,Land,0,1,0,1,0,0,0,0,0,172381,0.7952384543540182,21.244522348816826,9.59659969088099,1,1,1,1,1,0.007635953354301745,1,1,1,1,-1,1,0,1,1,1,-1,0,0,1
Ukraine,Ukraine,Civil War,1988,1125,32433,42777,89602,158.24,4.2,2242.7,Plains,96.1,145.7,10563.2,1938.3,Regional,Regional,Mixed,3258,134,No,10.68,Yes,Victory_B,-13.31,142.549,Temperate,Water,0,1,1,0,0,0,0,1,1,164812,0.543661869281363,337.49219562955255,293.5964310226493,1,1,1,1,1,0.012657681078270607,1,1,1,1,1,1,1,1,1,1,23,1,0,1
UK,Brazil,Civil War,1986,132,30092,6759,16494,48.62,8.2,1273.3,Urban,9.6,799.9,13402.6,2412.2,Regional,,Nuclear,2012,37,Yes,2.24,No,Stalemate,3.306,-144.433,Arid,Oil,0,1,0,1,1,0,0,0,0,53345,0.30919486362358234,3134.5833333333335,8.449806225778223,1,-1,1,0,0,0.0030743354326327236,1,1,1,1,1,1,1,1,1,1,27,1,0,1
India,Turkey,War,1957,1037,9622,1338,40493,216.39,0.9,2131.6,Desert,1164.7,169.7,6002.2,19624.1,NATO,NATO,Conventional,3675,108,No,13.09,No,Victory_A,40.972,172.782,Tropical,Oil,0,1,0,1,1,0,0,0,0,51453,0.7869900686063009,8.261354855327552,7.884502062463171,1,1,1,1,1,0.008444059423326817,1,1,1,1,1,1,1,1,1,1,67,1,0,1
Russia,Brazil,Skirmish,2001,457,45506,15164,147628,169.12,30.1,2603.1,Urban,144.1,281.5,11650.9,21309.8,Regional,NATO,Mixed,82,184,No,7.27,No,Victory_B,70.619,-140.439,Tropical,,0,1,0,1,0,0,0,0,1,208298,0.7087346013883955,315.79458709229704,53.86856127886323,1,1,1,1,1,0.0051309589905554195,1,1,1,1,1,1,1,1,1,1,14,1,0,1
Russia,Germany,War,1982,1465,41570,31215,169506,61.4,31.2,2927.0,Forest,115.2,1251.7,7776.9,18537.8,NATO,Regional,Conventional,3762,84,Yes,1.47,Yes,Victory_B,-68.677,58.255,Arid,,0,1,0,0,1,0,0,1,1,242291,0.6995967658724427,360.85069444444446,24.938084205480546,1,1,1,1,1,0.002333296598479177,1,1,1,1,1,1,1,1,1,1,38,1,0,1
India,Ukraine,Cold Conflict,1991,98,43632,32052,97279,148.13,8.8,2857.1,Plains,1274.6,1399.7,13691.0,13485.3,NATO,,Conventional,1400,36,Yes,17.08,No,Victory_B,-75.118,57.778,Polar,,0,1,0,1,1,0,0,1,1,172963,0.5624266461613178,34.2319158951828,22.899192684146602,1,1,1,1,1,0.005450705210054349,1,1,1,1,1,1,1,1,1,1,38,1,0,1
Japan,Australia,War,1976,1144,12221,5720,112364,443.23,19.5,976.0,Desert,112.3,770.8,16750.6,19318.8,NATO,NATO,Mixed,658,133,No,14.23,Yes,Victory_A,-32.336,155.249,Temperate,Land,0,1,0,1,1,0,0,0,0,130305,0.8623153370937416,108.82457702582369,7.42086144265698,1,1,1,1,1,0.01228825541872058,1,1,1,1,1,1,1,1,1,1,23,1,0,1
China,Canada,War,1957,293,14319,34354,24298,151.09,-2.6,1265.1,Plains,160.5,867.9,15354.0,3808.9,NATO,NATO,Nuclear,2872,137,No,16.1,Yes,Victory_B,8.334,-63.672,Polar,Oil,0,1,0,1,1,0,0,1,1,72971,0.33298159542832084,89.21495327102804,39.58290125590506,1,1,1,1,1,0.007884505998570154,1,1,1,1,1,1,1,1,1,1,3,1,0,1
Turkey,Russia,Skirmish,1972,1840,1717,37549,177284,357.01,9.6,328.6,Plains,797.8,1116.6,19420.2,19507.2,,NATO,Mixed,1337,154,No,15.92,Yes,Victory_A,-72.02,-60.476,Tropical,Oil,0,1,0,0,0,0,0,0,1,216550,0.8186746709766798,2.1521684632740037,33.62797778971879,1,1,1,1,1,0.009171175059212791,1,1,1,1,1,1,1,1,1,1,72,1,0,1
Japan,Russia,Cold Conflict,2013,1735,43116,44358,173812,306.06,18.4,742.6,Forest,1059.8,974.9,1047.8,10592.6,Regional,,Mixed,3224,115,No,7.15,Yes,Victory_A,38.875,124.666,Polar,,0,1,0,1,0,0,0,0,1,261286,0.6652174245845549,40.68314776372901,45.50005128731152,1,1,1,1,1,0.026292910896532767,1,1,1,1,1,1,1,1,1,1,49,1,0,1
USA,Turkey,Proxy War,1969,1025,24376,4570,127571,213.65,7.3,2647.3,Urban,560.0,256.3,1974.1,18760.4,,,Cyber,693,105,Yes,9.64,Yes,Victory_A,10.097,172.287,Temperate,Land,0,1,0,1,0,0,0,0,0,156517,0.8150616226991317,43.52857142857143,17.830667186890363,1,1,1,1,1,0.010304082567701175,1,1,1,1,1,1,1,1,1,1,81,1,0,1
Iran,USA,Proxy War,1965,572,34451,22103,68058,119.59,6.1,1082.5,Plains,589.4,576.9,5140.8,5701.5,,NATO,Cyber,4327,56,Yes,4.67,Yes,Victory_B,44.723,-169.15,Tropical,,0,1,0,0,0,0,0,0,0,124612,0.5461592784001541,58.450967085171364,38.31339920263478,1,1,1,1,1,0.011029947520360073,1,1,1,1,1,1,1,1,1,1,90,1,0,1
Turkey,France,Civil War,1966,250,6804,27671,60359,184.57,-10.0,1861.7,Plains,886.0,749.6,24645.2,20815.3,,,Mixed,1144,91,No,15.1,Yes,Stalemate,-25.576,48.714,Polar,Oil,0,1,0,1,0,0,0,0,0,94834,0.6364700423898602,7.679458239277652,36.91435432230523,1,1,1,1,1,0.0040600081389338,1,1,1,1,-1,1,0,1,1,1,12,1,0,1
Turkey,UK,War,1968,652,40856,24768,43287,296.09,26.2,1997.9,Plains,708.1,504.2,20008.7,14207.2,,NATO,Cyber,3256,15,No,10.48,Yes,Stalemate,-17.803,-92.29,Polar,Land,0,1,0,1,0,0,0,0,0,108911,0.3974529661833974,57.69806524502189,49.12336374454581,1,1,1,1,1,0.008653579183946644,1,1,1,1,1,1,1,1,1,1,1,1,0,1
USA,India,Civil War,1957,149,18059,11823,127017,175.44,30.0,2345.5,Desert,27.1,247.4,23103.8,193.4,NATO,NATO,Nuclear,3527,113,No,13.0,Yes,Victory_A,55.363,82.066,Polar,,0,1,0,1,1,1,0,1,1,156899,0.8095462686186655,666.3837638376383,47.78900565885206,1,1,1,1,1,0.00753051868894116,-1,1,0,0,-1,1,0,1,1,1,0,1,0,1
UK,Canada,Skirmish,1987,1419,28622,46756,166854,107.53,33.6,548.4,Plains,159.9,1030.8,6809.5,12986.5,NATO,,Cyber,1852,58,Yes,7.13,No,Victory_A,-41.938,98.179,Tropical,Oil,0,1,0,1,0,0,0,0,0,242232,0.6888189834538789,178.9993746091307,45.358944509119134,1,1,1,1,1,0.005431905435441503,1,1,1,1,1,1,1,1,1,1,20,1,0,1
Germany,Turkey,Proxy War,1987,44,10053,31140,8154,58.32,22.4,914.4,Plains,814.7,279.2,14350.7,7763.9,NATO,,Nuclear,4483,155,Yes,13.58,Yes,Stalemate,-21.345,94.509,Tropical,,0,1,0,1,0,0,0,0,0,49347,0.16523800838956776,12.33951147661716,111.53295128939828,1,1,1,1,1,0.002637171823139465,1,1,1,1,1,1,1,1,1,1,20,1,0,1
Germany,India,War,2002,1907,26667,40045,83280,439.9,14.7,1345.0,Forest,1111.3,365.4,13876.6,1447.0,NATO,Regional,Conventional,2679,2,No,13.42,Yes,Victory_B,-87.571,-23.216,Polar,Water,0,1,0,1,1,0,0,1,0,149992,0.5552296122459864,23.996220642490776,109.59222769567597,1,1,1,1,1,0.028707353363439398,1,1,1,1,1,1,1,1,1,1,43,1,0,1
Russia,Iran,Skirmish,1980,1722,22660,46069,90316,220.21,2.1,1094.5,Plains,1068.6,401.8,14242.3,11188.3,,Regional,Conventional,863,184,No,15.4,No,Stalemate,9.958,-123.192,Arid,Land,0,1,0,0,0,0,0,0,0,159045,0.5678644408815116,21.20531536589931,114.65654554504728,1,1,1,1,1,0.008659253025882207,1,1,1,1,1,1,1,1,1,1,50,1,0,1
France,India,Skirmish,1993,1644,2713,32146,35030,312.64,35.0,2948.7,Plains,1036.3,227.3,17942.0,7793.6,NATO,,Nuclear,1249,192,No,3.11,No,Stalemate,63.263,30.515,Temperate,Water,0,1,0,1,1,0,0,1,0,69889,0.5012233684843108,2.6179677699507864,141.42542894852616,1,1,1,1,1,0.012148152753384416,1,1,1,1,-1,1,0,1,1,1,137,1,0,1
Japan,Germany,War,2009,1068,36760,5541,75040,245.26,16.5,2504.8,Forest,1080.0,1189.5,9855.6,5117.7,,,Conventional,1218,116,Yes,12.47,Yes,Victory_B,-84.98,104.054,Tropical,Water,0,1,0,1,0,0,0,1,0,117341,0.6395036687943686,34.03703703703704,4.658259773013872,1,1,1,1,1,0.016379822751163738,1,1,1,1,1,1,1,1,1,1,25,1,0,1
Australia,Turkey,Skirmish,1966,1102,45204,11819,170682,436.3,20.7,1439.1,Desert,63.2,855.3,16933.5,8734.6,NATO,,Nuclear,4904,194,Yes,17.59,No,Victory_A,20.482,148.39,Tropical,Land,0,1,0,1,0,0,0,0,0,227705,0.7495751081443095,715.253164556962,13.818543201215949,1,1,1,1,1,0.016997752073585504,1,1,1,1,1,1,1,1,1,1,138,1,0,1
Ukraine,Brazil,War,2022,1250,39601,5497,9604,273.51,20.7,2637.8,Urban,1253.2,1168.8,19713.0,4498.4,Regional,,Mixed,1049,157,No,1.88,No,Stalemate,62.181,-17.048,Tropical,Water,0,1,0,1,0,0,0,0,0,54702,0.17556944901466126,31.59990424513246,4.703114305270363,1,1,1,1,1,0.011296744508785117,1,1,1,1,1,1,1,1,1,1,114,1,0,1
Canada,Brazil,War,1988,162,37299,34489,91099,240.44,28.0,1043.0,Forest,1245.1,691.7,7233.9,7502.3,Regional,NATO,Cyber,2902,18,No,19.21,Yes,Victory_A,-1.092,-91.557,Temperate,,0,1,0,1,0,0,0,0,0,162887,0.5592772903914984,29.956629989559072,49.86121150787913,1,1,1,1,1,0.01631628235230249,1,1,1,1,1,1,1,1,1,1,42,1,0,1
Brazil,UK,Cold Conflict,1991,1817,24596,18045,177109,462.31,-9.6,2357.5,Desert,745.2,727.9,23644.1,2892.2,Regional,NATO,Conventional,4632,96,No,4.16,Yes,Victory_B,-33.656,-137.224,Tropical,Oil,0,1,0,1,0,0,0,0,0,219750,0.8059567690557452,33.00590445517982,24.790493199615334,1,1,1,1,1,0.017421795804237968,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Germany,Turkey,Civil War,1997,253,17865,22333,162107,359.87,-0.1,671.0,Urban,348.8,863.0,12956.0,2117.0,Regional,Regional,Conventional,4806,135,Yes,18.73,Yes,Victory_B,89.385,107.136,Arid,Land,0,1,0,1,0,0,0,0,0,202305,0.8013000173006105,51.21846330275229,25.87833140208575,1,1,1,1,1,0.023875140980561267,1,1,1,1,1,1,1,1,1,1,161,1,0,1
Ukraine,Germany,Skirmish,1961,132,25821,17900,48217,55.86,19.9,2317.0,Plains,829.5,519.9,18321.7,22751.4,NATO,,Mixed,1494,189,No,17.36,Yes,Victory_B,-78.33,12.707,Tropical,,0,1,0,0,0,0,0,1,1,91938,0.5244512606321652,31.128390596745028,34.42969801884978,1,1,1,1,1,0.0013600142185518013,1,1,1,1,1,1,1,1,1,1,74,1,0,1
Brazil,India,Skirmish,1967,1472,3615,4290,171550,88.93,30.3,1369.4,Forest,781.5,695.7,18225.8,22570.1,Regional,Regional,Cyber,2336,18,No,15.4,Yes,Victory_B,-52.124,62.706,Tropical,Oil,0,1,0,1,1,0,0,0,0,179455,0.9559499595998997,4.6257197696737045,6.166451056489866,1,1,1,1,1,0.002179875918903616,1,1,1,1,1,1,1,1,1,1,35,1,0,1
Ukraine,Ukraine,Cold Conflict,1955,1908,4554,37922,67288,393.58,20.8,322.5,Plains,312.9,766.1,14135.4,20701.8,Regional,,Cyber,367,35,Yes,4.19,Yes,Victory_B,69.344,-122.673,Arid,Water,0,1,0,0,0,0,0,1,1,109764,0.6130243066943625,14.554170661553213,49.500065265631115,1,1,1,1,1,0.01129769327041209,1,1,1,1,1,1,1,1,1,1,106,1,0,1
